bill,name,vote
S1M-2.4,"Matheson, Michael",1
S1M-2,"Matheson, Michael",-1
S1M-53.1,"Matheson, Michael",-1
S1M-53.2,"Matheson, Michael",-1
S1M-53.3,"Matheson, Michael",-1
S1M-53.4,"Matheson, Michael",-1
S1M-53,"Matheson, Michael",1
S1M-60,"Matheson, Michael",-1
S1M-61,"Matheson, Michael",0
S1M-67.1,"Matheson, Michael",-1
S1M-67,"Matheson, Michael",-1
S1M-68.1,"Matheson, Michael",1
S1M-68.2,"Matheson, Michael",0
S1M-68,"Matheson, Michael",0
S1M-105.1,"Matheson, Michael",0
S1M-127.1,"Matheson, Michael",0
S1M-127,"Matheson, Michael",0
S1M-131.1,"Matheson, Michael",0
S1M-131,"Matheson, Michael",0
S1M-137,"Matheson, Michael",1
S1M-151.2,"Matheson, Michael",-1
S1M-151Mr,"Matheson, Michael",0
S1M-154.2,"Matheson, Michael",1
S1M-160.1,"Matheson, Michael",0
S1M-163.1,"Matheson, Michael",0
S1M-171.2,"Matheson, Michael",1
S1M-172.1,"Matheson, Michael",0
S1M-172,"Matheson, Michael",0
S1M-186.1,"Matheson, Michael",1
S1M-186,"Matheson, Michael",-1
S1M-185.1,"Matheson, Michael",1
S1M-185.2,"Matheson, Michael",0
S1M-185,"Matheson, Michael",0
S1M-230.2,"Matheson, Michael",1
S1M-230,"Matheson, Michael",-1
S1M-240.2,"Matheson, Michael",-1
S1M-242.1,"Matheson, Michael",-1
S1M-242.2,"Matheson, Michael",-1
S1M-242,"Matheson, Michael",0
S1M-258.1,"Matheson, Michael",0
S1M-258.2,"Matheson, Michael",0
S1M-285.1,"Matheson, Michael",1
S1M-296.1,"Matheson, Michael",0
S1M-296.2,"Matheson, Michael",1
S1M-295.1,"Matheson, Michael",1
S1M-295,"Matheson, Michael",0
S1M-314.1,"Matheson, Michael",-1
S1M-314,"Matheson, Michael",-1
S1M-313.2,"Matheson, Michael",1
S1M-313.1,"Matheson, Michael",-1
S1M-313,"Matheson, Michael",0
S1M-316.1,"Matheson, Michael",0
S1M-316.2,"Matheson, Michael",1
S1M-316,"Matheson, Michael",0
S1M-327.1,"Matheson, Michael",-1
S1M-327,"Matheson, Michael",0
S1M-334.2,"Matheson, Michael",1
S1M-334.1Bill,"Matheson, Michael",-1
S1M-334,"Matheson, Michael",1
S1M-358.1,"Matheson, Michael",1
S1M-381,"Matheson, Michael",-1
S1M-354.1,"Matheson, Michael",1
S1M-378,"Matheson, Michael",1
S1M-383.3,"Matheson, Michael",-1
S1M-383,"Matheson, Michael",0
S1M-406.1,"Matheson, Michael",1
S1M-408.2,"Matheson, Michael",1
S1M-408,"Matheson, Michael",0
S1M-430.1,"Matheson, Michael",-1
S1M-430,"Matheson, Michael",1
S1M-437.2,"Matheson, Michael",1
S1M-437.1,"Matheson, Michael",0
S1M-437,"Matheson, Michael",1
S1M-455,"Matheson, Michael",-1
S1M-461.1,"Matheson, Michael",1
S1M-461.4,"Matheson, Michael",0
S1M-461,"Matheson, Michael",-1
S1M-482.1,"Matheson, Michael",-1
S1M-482,"Matheson, Michael",0
S1M-483.1,"Matheson, Michael",-1
S1M-483.2,"Matheson, Michael",-1
S1M-483,"Matheson, Michael",-1
S1M-486.1,"Matheson, Michael",1
S1M-486.2,"Matheson, Michael",-1
S1M-508.2,"Matheson, Michael",1
S1M-508.1,"Matheson, Michael",0
S1M-510.1,"Matheson, Michael",1
S1M-510,"Matheson, Michael",1
S1M-509.1,"Matheson, Michael",1
S1M-509.2,"Matheson, Michael",1
S1M-509,"Matheson, Michael",1
S1M-498,"Matheson, Michael",0
S1M-554ÑIrene,"Matheson, Michael",1
S1M-459.1,"Matheson, Michael",1
S1M-550.2,"Matheson, Michael",1
S1M-550.1,"Matheson, Michael",-1
S1M-550,"Matheson, Michael",0
S1M-569.1,"Matheson, Michael",0
S1M-569.2,"Matheson, Michael",0
S1M-586.1,"Matheson, Michael",0
S1M-517.1,"Matheson, Michael",0
S1M-559,"Matheson, Michael",-1
S1M-610.1,"Matheson, Michael",-1
S1M-610,"Matheson, Michael",0
S1M-607.2,"Matheson, Michael",-1
S1M-639.1,"Matheson, Michael",-1
S1M-639,"Matheson, Michael",-1
S1M-638.1,"Matheson, Michael",-1
S1M-638,"Matheson, Michael",0
S1M-642.1,"Matheson, Michael",0
S1M-532,"Matheson, Michael",0
S1M-676.1,"Matheson, Michael",-1
S1M-676,"Matheson, Michael",-1
S1M-675.2,"Matheson, Michael",1
S1M-675.1,"Matheson, Michael",1
S1M-675.4,"Matheson, Michael",1
S1M-675,"Matheson, Michael",0
S1M-700.2,"Matheson, Michael",-1
S1M-700,"Matheson, Michael",0
S1M-707.1,"Matheson, Michael",-1
S1M-707,"Matheson, Michael",-1
S1M-720.1,"Matheson, Michael",1
S1M-720.2,"Matheson, Michael",-1
S1M-720,"Matheson, Michael",-1
S1M-736.1,"Matheson, Michael",-1
S1M-736,"Matheson, Michael",-1
S1M-738.1,"Matheson, Michael",-1
S1M-738,"Matheson, Michael",0
S1M-733.1,"Matheson, Michael",1
S1M-733,"Matheson, Michael",-1
S1M-778,"Matheson, Michael",1
S1M-637,"Matheson, Michael",1
S1M-772,"Matheson, Michael",1
S1M-792.2,"Matheson, Michael",0
S1M-792,"Matheson, Michael",0
S1M-790.2,"Matheson, Michael",0
S1M-790,"Matheson, Michael",0
S1M-793.1,"Matheson, Michael",0
S1M-793.2,"Matheson, Michael",0
S1M-793,"Matheson, Michael",0
S1M-818.2,"Matheson, Michael",0
S1M-818,"Matheson, Michael",0
S1M-823.1,"Matheson, Michael",0
S1M-823.2,"Matheson, Michael",0
S1M-858.1,"Matheson, Michael",1
S1M-858.2,"Matheson, Michael",0
S1M-858,"Matheson, Michael",0
S1M-868.1,"Matheson, Michael",1
S1M-868.2,"Matheson, Michael",-1
S1M-868,"Matheson, Michael",0
S1M-890.1.1,"Matheson, Michael",0
S1M-890.1,"Matheson, Michael",-1
S1M-890,"Matheson, Michael",-1
S1M-888.1,"Matheson, Michael",0
S1M-887.1,"Matheson, Michael",1
S1M-896.2,"Matheson, Michael",1
S1M-896.1,"Matheson, Michael",0
S1M-896,"Matheson, Michael",1
S1M-921.1,"Matheson, Michael",1
S1M-921.2,"Matheson, Michael",1
S1M-877,"Matheson, Michael",1
S1M-966.1,"Matheson, Michael",1
S1M-905.1,"Matheson, Michael",-1
S1M-905,"Matheson, Michael",-1
S1M-1008.1,"Matheson, Michael",0
S1M-1008,"Matheson, Michael",0
S1M-1007.1,"Matheson, Michael",1
S1M-1007.2,"Matheson, Michael",-1
S1M-1036,"Matheson, Michael",-1
S1M-786,"Matheson, Michael",1
S1M-1027.1,"Matheson, Michael",-1
S1M-1027,"Matheson, Michael",0
S1M-1026.2,"Matheson, Michael",-1
S1M-1026,"Matheson, Michael",-1
S1M-1065,"Matheson, Michael",-1
S1M-1051.2,"Matheson, Michael",1
S1M-1051.1,"Matheson, Michael",0
S1M-1092,"Matheson, Michael",-1
S1M-1091.1,"Matheson, Michael",1
S1M-1091.2,"Matheson, Michael",0
S1M-1091,"Matheson, Michael",-1
S1M-1072,"Matheson, Michael",0
S1M-1147.2,"Matheson, Michael",1
S1M-1147.1,"Matheson, Michael",-1
S1M-1147,"Matheson, Michael",-1
S1M-985.1,"Matheson, Michael",-1
S1M-985,"Matheson, Michael",0
S1M-1077,"Matheson, Michael",1
S1M-1196.1,"Matheson, Michael",0
S1M-1185,"Matheson, Michael",0
S1M-1213.2,"Matheson, Michael",0
S1M-1213,"Matheson, Michael",0
S1M-1216.2,"Matheson, Michael",-1
S1M-1216,"Matheson, Michael",-1
S1M-1215.1,"Matheson, Michael",-1
S1M-1215,"Matheson, Michael",-1
S1M-1217,"Matheson, Michael",0
S1M-1238.2,"Matheson, Michael",-1
S1M-1238.1,"Matheson, Michael",-1
S1M-1238,"Matheson, Michael",1
S1M-1239.2,"Matheson, Michael",-1
S1M-1239,"Matheson, Michael",0
S1M-1277.1,"Matheson, Michael",1
S1M-1277,"Matheson, Michael",-1
S1M-1275.1,"Matheson, Michael",1
S1M-1275,"Matheson, Michael",-1
S1M-1271.1,"Matheson, Michael",1
S1M-1271.2,"Matheson, Michael",0
S1M-1297.1,"Matheson, Michael",0
S1M-1299.2,"Matheson, Michael",0
S1M-1299.1,"Matheson, Michael",0
S1M-1299,"Matheson, Michael",0
S1M-1303.2,"Matheson, Michael",0
S1M-1303,"Matheson, Michael",0
S1M-1301.1,"Matheson, Michael",0
S1M-1301,"Matheson, Michael",0
S1M-1305.1,"Matheson, Michael",0
S1M-1305.2,"Matheson, Michael",0
S1M-1305,"Matheson, Michael",0
S1M-1320.2,"Matheson, Michael",1
S1M-1320.1,"Matheson, Michael",-1
S1M-1320,"Matheson, Michael",1
S1M-1324.2,"Matheson, Michael",0
S1M-1325.2,"Matheson, Michael",1
S1M-1345.3,"Matheson, Michael",0
S1M-1345.1,"Matheson, Michael",0
S1M-1345,"Matheson, Michael",0
S1M-1356.1,"Matheson, Michael",0
S1M-1356.2,"Matheson, Michael",0
S1M-1356,"Matheson, Michael",0
S1M-1355.3,"Matheson, Michael",0
S1M-1355,"Matheson, Michael",0
S1M-1357.1,"Matheson, Michael",0
S1M-1357,"Matheson, Michael",0
S1M-1354,"Matheson, Michael",0
S1M-1373.1,"Matheson, Michael",0
S1M-1373.2,"Matheson, Michael",0
S1M-1373,"Matheson, Michael",0
S1M-1400.1,"Matheson, Michael",-1
S1M-1404.2,"Matheson, Michael",-1
S1M-1404.1,"Matheson, Michael",1
S1M-1404,"Matheson, Michael",-1
S1M-1406.2,"Matheson, Michael",-1
S1M-1406,"Matheson, Michael",-1
S1M-1405.2,"Matheson, Michael",1
S1M-1428,"Matheson, Michael",0
S1M-1433.1,"Matheson, Michael",0
S1M-1434.1,"Matheson, Michael",0
S1M-1457.1,"Matheson, Michael",1
S1M-1457,"Matheson, Michael",-1
S1M-1448,"Matheson, Michael",0
S1M-1461.2,"Matheson, Michael",0
S1M-1461,"Matheson, Michael",0
S1M-1453.1,"Matheson, Michael",0
S1M-1453.2,"Matheson, Michael",0
S1M-1453,"Matheson, Michael",0
S1M-1462,"Matheson, Michael",0
S1M-1458,"Matheson, Michael",0
S1M-1425.1,"Matheson, Michael",0
S1M-1502.1,"Matheson, Michael",1
S1M-1502,"Matheson, Michael",1
S1M-1515.2,"Matheson, Michael",0
S1M-1555.1,"Matheson, Michael",1
S1M-1555,"Matheson, Michael",-1
S1M-1550,"Matheson, Michael",0
S1M-1548.2,"Matheson, Michael",0
S1M-1548,"Matheson, Michael",0
S1M-1547.1,"Matheson, Michael",0
S1M-1547,"Matheson, Michael",0
S1M-1528,"Matheson, Michael",0
S1M-1556.1,"Matheson, Michael",0
S1M-1556.2,"Matheson, Michael",0
S1M-1584.1.1,"Matheson, Michael",1
S1M-1584.1,"Matheson, Michael",-1
S1M-1584,"Matheson, Michael",-1
S1M-1589.2,"Matheson, Michael",-1
S1M-1589,"Matheson, Michael",0
S1M-1574,"Matheson, Michael",0
S1M-1525,"Matheson, Michael",0
S1M-1596.1,"Matheson, Michael",1
S1M-1596,"Matheson, Michael",0
S1M-1609.1.1,"Matheson, Michael",-1
S1M-1609.1,"Matheson, Michael",1
S1M-1609,"Matheson, Michael",-1
S1M-1610.1,"Matheson, Michael",1
S1M-1610.2,"Matheson, Michael",1
S1M-1610,"Matheson, Michael",0
S1M-1598,"Matheson, Michael",0
S1M-1618,"Matheson, Michael",0
S1M-1634.1,"Matheson, Michael",-1
S1M-1634,"Matheson, Michael",-1
S1M-1624.1,"Matheson, Michael",-1
S1M-1624,"Matheson, Michael",-1
S1M-1626.2,"Matheson, Michael",-1
S1M-1626,"Matheson, Michael",-1
S1M-1627.2,"Matheson, Michael",-1
S1M-1627,"Matheson, Michael",0
S1M-1639.1,"Matheson, Michael",-1
S1M-1639,"Matheson, Michael",0
S1M-1664,"Matheson, Michael",0
S1M-1621.1,"Matheson, Michael",-1
S1M-1621,"Matheson, Michael",1
S1M-1656.1,"Matheson, Michael",-1
S1M-1656.2,"Matheson, Michael",-1
S1M-1656,"Matheson, Michael",0
S1M-1666,"Matheson, Michael",1
S1M-1694.2,"Matheson, Michael",1
S1M-1694.3,"Matheson, Michael",-1
S1M-1694.1,"Matheson, Michael",0
S1M-1694,"Matheson, Michael",-1
S1M-1699.1,"Matheson, Michael",1
S1M-1699.2,"Matheson, Michael",1
S1M-1699,"Matheson, Michael",0
S1M-1700.2,"Matheson, Michael",1
S1M-1700.3,"Matheson, Michael",-1
S1M-1700,"Matheson, Michael",0
S1M-1523.1,"Matheson, Michael",0
S1M-1725.2,"Matheson, Michael",-1
S1M-1725.1,"Matheson, Michael",1
S1M-1725,"Matheson, Michael",1
S1M-1726,"Matheson, Michael",1
S1M-1758.1,"Matheson, Michael",1
S1M-1758,"Matheson, Michael",-1
S1M-1746,"Matheson, Michael",-1
S1M-1750.1,"Matheson, Michael",1
S1M-1750.2,"Matheson, Michael",0
S1M-1760.3,"Matheson, Michael",1
S1M-1760,"Matheson, Michael",-1
S1M-1526,"Matheson, Michael",1
S1M-1775,"Matheson, Michael",-1
S1M-1771.2,"Matheson, Michael",1
S1M-1771.1,"Matheson, Michael",0
S1M-1771,"Matheson, Michael",0
S1M-1797.2,"Matheson, Michael",1
S1M-1797.1,"Matheson, Michael",1
S1M-1797,"Matheson, Michael",0
S1M-1794.1,"Matheson, Michael",-1
S1M-1794,"Matheson, Michael",-1
S1M-1780,"Matheson, Michael",0
S1M-1807.1,"Matheson, Michael",1
S1M-1807.2,"Matheson, Michael",0
S1M-1807,"Matheson, Michael",0
S1M-1795,"Matheson, Michael",-1
S1M-1825.1,"Matheson, Michael",1
S1M-1825,"Matheson, Michael",0
S1M-1857.1,"Matheson, Michael",1
S1M-1857.2,"Matheson, Michael",0
S1M-1857,"Matheson, Michael",0
S1M-1865.1,"Matheson, Michael",-1
S1M-1866.1,"Matheson, Michael",0
S1M-1866,"Matheson, Michael",1
S1M-1868.1,"Matheson, Michael",1
S1M-1868.2,"Matheson, Michael",-1
S1M-1868,"Matheson, Michael",-1
S1M-1890.1,"Matheson, Michael",1
S1M-1890.2,"Matheson, Michael",0
S1M-1890,"Matheson, Michael",0
S1M-1884,"Matheson, Michael",1
S1M-1896.1,"Matheson, Michael",1
S1M-1896.3,"Matheson, Michael",1
S1M-1912.1,"Matheson, Michael",1
S1M-1912.2,"Matheson, Michael",-1
S1M-1912,"Matheson, Michael",0
S1M-1914.2,"Matheson, Michael",-1
S1M-1914,"Matheson, Michael",0
S1M-1918.2,"Matheson, Michael",1
S1M-1918.1,"Matheson, Michael",0
S1M-1918,"Matheson, Michael",0
S1M-1922.3,"Matheson, Michael",1
S1M-1922.2,"Matheson, Michael",1
S1M-1922,"Matheson, Michael",0
S1M-1843.1,"Matheson, Michael",0
S1M-1843,"Matheson, Michael",0
S1M-1958.1,"Matheson, Michael",-1
S1M-1958,"Matheson, Michael",0
S1M-1957.1,"Matheson, Michael",-1
S1M-1957,"Matheson, Michael",1
S1M-1941,"Matheson, Michael",1
S1M-2000,"Matheson, Michael",1
S1M-2030.2,"Matheson, Michael",-1
S1M-2030.1,"Matheson, Michael",-1
S1M-2030,"Matheson, Michael",-1
S1M-2023.2,"Matheson, Michael",-1
S1M-2023,"Matheson, Michael",0
S1M-2012.3,"Matheson, Michael",1
S1M-2012.1,"Matheson, Michael",-1
S1M-2012,"Matheson, Michael",-1
S1M-2028,"Matheson, Michael",-1
S1M-2041.1,"Matheson, Michael",-1
S1M-2043.1,"Matheson, Michael",1
S1M-2043.2,"Matheson, Michael",1
S1M-2043,"Matheson, Michael",0
S1M-2172,"Matheson, Michael",-1
S1M-2162,"Matheson, Michael",-1
S1M-2163.1,"Matheson, Michael",1
S1M-2163,"Matheson, Michael",-1
S1M-2164,"Matheson, Michael",-1
S1M-2202,"Matheson, Michael",1
S1M-2206.1,"Matheson, Michael",1
S1M-2206,"Matheson, Michael",0
S1M-2078.2,"Matheson, Michael",-1
S1M-2078.1,"Matheson, Michael",-1
S1M-2078,"Matheson, Michael",1
S1M-2205.2,"Matheson, Michael",0
S1M-2205,"Matheson, Michael",0
S1M-2207.2,"Matheson, Michael",0
S1M-2207.1,"Matheson, Michael",0
S1M-2207,"Matheson, Michael",0
S1M-2245.1,"Matheson, Michael",1
S1M-2245.2,"Matheson, Michael",0
S1M-2245,"Matheson, Michael",0
S1M-2248.1.1,"Matheson, Michael",0
S1M-2248.1,"Matheson, Michael",-1
S1M-2248,"Matheson, Michael",0
S1M-2278.1,"Matheson, Michael",1
S1M-2278.2,"Matheson, Michael",0
S1M-2278,"Matheson, Michael",-1
S1M-2285.1,"Matheson, Michael",1
S1M-2285,"Matheson, Michael",0
S1M-2340.1,"Matheson, Michael",0
S1M-2340,"Matheson, Michael",1
S1M-2344.1,"Matheson, Michael",-1
S1M-2344,"Matheson, Michael",0
S1M-2347.3,"Matheson, Michael",-1
S1M-2347.2,"Matheson, Michael",-1
S1M-2347.1,"Matheson, Michael",0
S1M-2347,"Matheson, Michael",1
S1M-2354.1,"Matheson, Michael",1
S1M-2354.2,"Matheson, Michael",-1
S1M-2354,"Matheson, Michael",-1
S1M-2377.2,"Matheson, Michael",1
S1M-2377.1,"Matheson, Michael",-1
S1M-2406.2,"Matheson, Michael",1
S1M-2445.1,"Matheson, Michael",0
S1M-2445,"Matheson, Michael",0
S1M-2444.2,"Matheson, Michael",0
S1M-2444.3,"Matheson, Michael",0
S1M-2444,"Matheson, Michael",0
S1M-2307,"Matheson, Michael",-1
S1M-2488.5,"Matheson, Michael",1
S1M-2488.6,"Matheson, Michael",1
S1M-2488.2,"Matheson, Michael",1
S1M-2488.3,"Matheson, Michael",1
S1M-2488.1,"Matheson, Michael",1
S1M-2488.4,"Matheson, Michael",1
S1M-2488,"Matheson, Michael",-1
S1M-2491.1,"Matheson, Michael",1
S1M-2491,"Matheson, Michael",-1
S1M-2489,"Matheson, Michael",-1
S1M-2247.1,"Matheson, Michael",1
S1M-2487.1,"Matheson, Michael",-1
S1M-2487,"Matheson, Michael",0
S1M-2486.1,"Matheson, Michael",-1
S1M-2486,"Matheson, Michael",-1
S1M-2492.3,"Matheson, Michael",1
S1M-2492.1,"Matheson, Michael",0
S1M-2492,"Matheson, Michael",-1
S1M-2276,"Matheson, Michael",1
S1M-2520.2,"Matheson, Michael",1
S1M-2520.1,"Matheson, Michael",-1
S1M-2538.1,"Matheson, Michael",1
S1M-2538.3,"Matheson, Michael",0
S1M-2538,"Matheson, Michael",-1
S1M-2541.1,"Matheson, Michael",0
S1M-2541,"Matheson, Michael",0
S1M-2545.2,"Matheson, Michael",0
S1M-2545,"Matheson, Michael",0
S1M-2546.1,"Matheson, Michael",0
S1M-2546.2,"Matheson, Michael",0
S1M-2555,"Matheson, Michael",0
S1M-2524.1,"Matheson, Michael",0
S1M-2524,"Matheson, Michael",-1
S1M-2578.2,"Matheson, Michael",1
S1M-2578.1,"Matheson, Michael",0
S1M-2578,"Matheson, Michael",0
S1M-2589,"Matheson, Michael",0
S1M-2582.2,"Matheson, Michael",-1
S1M-2582,"Matheson, Michael",-1
S1M-2577.1,"Matheson, Michael",-1
S1M-2577,"Matheson, Michael",-1
S1M-2606.2,"Matheson, Michael",0
S1M-2606,"Matheson, Michael",0
S1M-2274,"Matheson, Michael",1
S1M-2631.2,"Matheson, Michael",0
S1M-2631,"Matheson, Michael",0
S1M-2632.1,"Matheson, Michael",0
S1M-2632,"Matheson, Michael",0
S1M-2633.1,"Matheson, Michael",-1
S1M-2633,"Matheson, Michael",-1
S1M-2635.3,"Matheson, Michael",-1
S1M-2635,"Matheson, Michael",-1
S1M-2630.1,"Matheson, Michael",1
S1M-2630,"Matheson, Michael",0
S1M-2353,"Matheson, Michael",1
S1M-2649,"Matheson, Michael",0
S1M-2650,"Matheson, Michael",-1
S1M-2656,"Matheson, Michael",0
S1M-2654,"Matheson, Michael",0
S1M-2703.1,"Matheson, Michael",-1
S1M-2703.2,"Matheson, Michael",-1
S1M-2703,"Matheson, Michael",-1
S1M-2697.2,"Matheson, Michael",-1
S1M-2697,"Matheson, Michael",-1
S1M-2619,"Matheson, Michael",1
S1M-2742.1,"Matheson, Michael",0
S1M-2742,"Matheson, Michael",0
S1M-2726.1,"Matheson, Michael",-1
S1M-2726,"Matheson, Michael",1
S1M-2675,"Matheson, Michael",-1
S1M-S1M-2674,"Matheson, Michael",1
S1M-2830,"Matheson, Michael",0
S1M-2833.2,"Matheson, Michael",-1
S1M-2833.1,"Matheson, Michael",1
S1M-2833,"Matheson, Michael",-1
S1M-2839.1,"Matheson, Michael",0
S1M-2839,"Matheson, Michael",0
S1M-2838.2,"Matheson, Michael",1
S1M-2838.1,"Matheson, Michael",-1
S1M-2838,"Matheson, Michael",0
S1M-2883.2,"Matheson, Michael",1
S1M-2883.1,"Matheson, Michael",-1
S1M-2882.2,"Matheson, Michael",-1
S1M-2882,"Matheson, Michael",-1
S1M-2506,"Matheson, Michael",1
S1M-2919.1,"Matheson, Michael",1
S1M-2919.2,"Matheson, Michael",-1
S1M-2919,"Matheson, Michael",0
S1M-2928,"Matheson, Michael",0
S1M-2941.2,"Matheson, Michael",1
S1M-2941.1,"Matheson, Michael",0
S1M-2941,"Matheson, Michael",-1
S1M-2940.1,"Matheson, Michael",-1
S1M-2940,"Matheson, Michael",1
S1M-2945.2,"Matheson, Michael",-1
S1M-2945,"Matheson, Michael",-1
S1M-2946.2,"Matheson, Michael",-1
S1M-2946,"Matheson, Michael",-1
S1M-2982.1,"Matheson, Michael",1
S1M-2982.2,"Matheson, Michael",-1
S1M-2983,"Matheson, Michael",0
S1M-2993.2,"Matheson, Michael",1
S1M-2993.1,"Matheson, Michael",1
S1M-2993,"Matheson, Michael",0
S1M-2994.1,"Matheson, Michael",1
S1M-2994.2,"Matheson, Michael",1
S1M-2994,"Matheson, Michael",0
S1M-2855,"Matheson, Michael",1
S1M-3022.2,"Matheson, Michael",1
S1M-3022.3,"Matheson, Michael",-1
S1M-3022.1,"Matheson, Michael",0
S1M-3021.2,"Matheson, Michael",1
S1M-3021.1,"Matheson, Michael",-1
S1M-3021,"Matheson, Michael",0
S1M-3048.1,"Matheson, Michael",0
S1M-3048.2,"Matheson, Michael",0
S1M-3052.1,"Matheson, Michael",-1
S1M-3052,"Matheson, Michael",-1
S1M-3069,"Matheson, Michael",-1
S1M-3070,"Matheson, Michael",0
S1M-3067.1,"Matheson, Michael",1
S1M-3067.2,"Matheson, Michael",0
S1M-3067,"Matheson, Michael",-1
S1M-3078.1,"Matheson, Michael",1
S1M-3078.2,"Matheson, Michael",1
S1M-3098.1,"Matheson, Michael",1
S1M-3106.1,"Matheson, Michael",0
S1M-3106.3,"Matheson, Michael",0
S1M-3106,"Matheson, Michael",0
S1M-3103.1,"Matheson, Michael",0
S1M-3103,"Matheson, Michael",0
S1M-3105.1,"Matheson, Michael",0
S1M-3105.3,"Matheson, Michael",0
S1M-3105,"Matheson, Michael",0
S1M-3150.1,"Matheson, Michael",1
S1M-3150,"Matheson, Michael",0
S1M-3149.2,"Matheson, Michael",1
S1M-3149.1,"Matheson, Michael",-1
S1M-3149,"Matheson, Michael",-1
S1M-3155.1.1,"Matheson, Michael",-1
S1M-3155.1,"Matheson, Michael",-1
S1M-3155.3,"Matheson, Michael",0
S1M-3155,"Matheson, Michael",-1
S1M-3162.1,"Matheson, Michael",1
S1M-3154.3,"Matheson, Michael",-1
S1M-3154,"Matheson, Michael",-1
S1M-3153.2,"Matheson, Michael",-1
S1M-3153,"Matheson, Michael",-1
S1M-3165,"Matheson, Michael",1
S1M-3160.1,"Matheson, Michael",1
S1M-3192.1,"Matheson, Michael",1
S1M-3192.2,"Matheson, Michael",-1
S1M-3194.2,"Matheson, Michael",0
S1M-3194,"Matheson, Michael",0
S1M-3204.2,"Matheson, Michael",1
S1M-3204.1,"Matheson, Michael",1
S1M-3204,"Matheson, Michael",1
S1M-3197.1,"Matheson, Michael",1
S1M-3197.2,"Matheson, Michael",1
S1M-3197,"Matheson, Michael",0
S1M-3211,"Matheson, Michael",0
S1M-3229.3,"Matheson, Michael",-1
S1M-3229,"Matheson, Michael",-1
S1M-3228.2,"Matheson, Michael",-1
S1M-3228,"Matheson, Michael",-1
S1M-3223,"Matheson, Michael",1
S1M-3248.1,"Matheson, Michael",1
S1M-3248.2,"Matheson, Michael",0
S1M-3248,"Matheson, Michael",1
S1M-3244,"Matheson, Michael",1
S1M-3245,"Matheson, Michael",1
S1M-3256.1,"Matheson, Michael",1
S1M-3256.2,"Matheson, Michael",-1
S1M-3256,"Matheson, Michael",-1
S1M-3338.1,"Matheson, Michael",1
S1M-3338.2,"Matheson, Michael",1
S1M-3338,"Matheson, Michael",-1
S1M-3350.2,"Matheson, Michael",1
S1M-3350.1,"Matheson, Michael",-1
S1M-3350,"Matheson, Michael",0
S1M-3351.2,"Matheson, Michael",0
S1M-3351.1,"Matheson, Michael",1
S1M-3368.1,"Matheson, Michael",0
S1M-3376.2,"Matheson, Michael",-1
S1M-3376,"Matheson, Michael",-1
S1M-3375.1,"Matheson, Michael",-1
S1M-3375,"Matheson, Michael",-1
S1M-3382.1,"Matheson, Michael",1
S1M-3382.2,"Matheson, Michael",0
S1M-3382,"Matheson, Michael",-1
S1M-3379,"Matheson, Michael",1
S1M-2952,"Matheson, Michael",1
S1M-3085,"Matheson, Michael",0
S1M-3401.1,"Matheson, Michael",1
S1M-3322,"Matheson, Michael",0
S1M-3418.2,"Matheson, Michael",-1
S1M-3418.1,"Matheson, Michael",1
S1M-3418,"Matheson, Michael",-1
S1M-3422.2,"Matheson, Michael",-1
S1M-3422.1,"Matheson, Michael",1
S1M-3422,"Matheson, Michael",0
S1M-3423.2,"Matheson, Michael",1
S1M-3128,"Matheson, Michael",1
S1M-3386,"Matheson, Michael",1
S1M-3429,"Matheson, Michael",1
S1M-3450.2,"Matheson, Michael",-1
S1M-3469.1,"Matheson, Michael",1
S1M-3469,"Matheson, Michael",0
S1M-3477.2,"Matheson, Michael",1
S1M-3477.1,"Matheson, Michael",0
S1M-3477,"Matheson, Michael",0
S1M-3270,"Matheson, Michael",-1
S1M-3507.1,"Matheson, Michael",-1
S1M-3507,"Matheson, Michael",-1
S1M-3511.2,"Matheson, Michael",-1
S1M-3536.1,"Matheson, Michael",1
S1M-3536.3,"Matheson, Michael",1
S1M-3536,"Matheson, Michael",0
S1M-3541.2,"Matheson, Michael",1
S1M-3541.1,"Matheson, Michael",-1
S1M-3541,"Matheson, Michael",-1
S1M-3543.1,"Matheson, Michael",1
S1M-3543.2,"Matheson, Michael",0
S1M-3572,"Matheson, Michael",0
S1M-3534.1,"Matheson, Michael",1
S1M-3534,"Matheson, Michael",0
S1M-3569.2,"Matheson, Michael",0
S1M-3569,"Matheson, Michael",0
S1M-3570.2,"Matheson, Michael",0
S1M-3570,"Matheson, Michael",0
S1M-3571.1,"Matheson, Michael",0
S1M-3571.2,"Matheson, Michael",0
S1M-3571,"Matheson, Michael",0
S1M-3608.1,"Matheson, Michael",1
S1M-3608,"Matheson, Michael",-1
S1M-3602.2,"Matheson, Michael",1
S1M-3602.1,"Matheson, Michael",-1
S1M-3602,"Matheson, Michael",0
S1M-3643,"Matheson, Michael",1
S1M-3656,"Matheson, Michael",-1
S1M-3650.2,"Matheson, Michael",0
S1M-3650,"Matheson, Michael",0
S1M-3641.2,"Matheson, Michael",0
S1M-3641,"Matheson, Michael",0
S1M-3649,"Matheson, Michael",-1
S1M-3648.2,"Matheson, Michael",1
S1M-3648,"Matheson, Michael",1
S1M-3640,"Matheson, Michael",-1
S1M-3676,"Matheson, Michael",-1
S1M-3671,"Matheson, Michael",-1
S1M-3670,"Matheson, Michael",-1
